Distance,Time,Corr Dist,Corr Dist (Unstretched),Corr Speed,Damper Vel FL,Damper Vel FR,Damper Vel RL,Damper Vel RR,glat,glong,Oversteer,steered angle,is1st,is2nd,is3rd,is4th,is5th,is6th,is2ndWOT,is3rdWOT,isWOT,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME,segment_id_x,segmentDescription,segmentStart_m,segmentEnd_m,corner_ids,corner_id,segment_id_y,cornerName,cornerDescription,cornerStart_m,cornerApex_m,cornerEnd_m
1567,29.685,35915.0,35928.0,71.0,-0.1,-0.1,-0.1,-0.1,-0.51,0.08,-0.0,-0.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.46,-2.53,-2.08,255.5,100.0,0.0,6.0,0.0,0.0,6459.0,0.0,0.0,25.69,20.98,41.94,39.57,422.16,418.47,505.66,503.72,26.63,26.61,26.72,26.73,82.83,82.64,95.26,94.2,70.93,70.85,72.14,72.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-83.0,0.0,-920.0,-547.0,4.0,10.0,2.0,1.0,4.0,1186.0,2.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1568,29.7,35916.0,35929.0,71.0,-0.1,-0.1,-0.1,-0.1,-0.48,0.07,-0.0,-0.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.46,-2.53,-3.12,255.6,100.0,0.0,6.0,0.0,0.0,6471.0,0.0,0.0,24.65,19.18,39.82,37.59,422.16,418.47,505.66,503.72,26.63,26.61,26.72,26.73,82.83,82.64,95.26,94.2,70.92,70.82,72.23,72.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-587.0,-257.0,4.0,10.0,2.0,1.0,4.0,1186.0,2.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1569,29.715,35917.0,35930.0,71.0,-0.1,-0.0,-0.1,-0.1,-0.47,0.07,-0.0,-0.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.46,-2.53,-4.24,255.6,100.0,0.0,6.0,0.0,0.0,6476.0,0.0,0.0,23.62,18.69,37.75,35.56,422.16,418.47,505.66,503.72,26.63,26.61,26.72,26.73,82.83,82.64,95.26,94.2,70.94,70.84,72.43,72.56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-276.0,0.0,4.0,10.0,2.0,1.0,4.0,1186.0,2.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1570,29.73,35918.0,35931.0,71.0,-0.0,0.0,-0.1,-0.1,-0.51,0.07,-0.0,-0.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.46,-2.53,-5.44,255.7,100.0,0.0,6.0,0.0,0.0,6482.0,0.0,0.0,23.1,18.83,36.09,33.99,422.16,418.47,505.66,503.72,26.63,26.61,26.72,26.73,82.83,82.64,95.26,94.2,70.97,70.89,72.48,72.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1571,29.74,35919.0,35932.0,71.0,-0.0,0.0,-0.0,-0.0,-0.53,0.07,-0.0,-0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.58,-6.17,-6.4,255.7,100.0,0.0,6.0,0.0,0.0,6479.0,0.0,0.0,22.88,18.93,35.43,33.59,421.57,417.89,505.1,503.16,26.63,26.61,26.72,26.73,82.83,82.63,95.26,94.2,70.99,70.91,72.43,72.48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,0.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1572,29.755,35920.0,35933.0,71.0,0.0,0.0,0.0,-0.0,-0.57,0.07,-0.0,-0.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.58,-6.17,-6.8,255.8,100.0,0.0,6.0,0.0,0.0,6470.0,0.0,0.0,22.95,19.44,35.2,33.34,421.57,417.89,505.1,503.16,26.63,26.61,26.72,26.73,82.83,82.63,95.26,94.2,71.06,70.94,72.27,72.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1573,29.77,35921.0,35934.0,71.1,0.1,0.0,0.1,0.0,-0.6,0.07,-0.0,-0.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.58,-6.17,-6.6,255.8,100.0,0.0,6.0,0.0,0.0,6472.0,0.0,0.0,23.75,20.29,35.84,33.53,421.57,417.89,505.1,503.16,26.63,26.61,26.72,26.73,82.83,82.63,95.26,94.2,71.13,70.97,72.07,72.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.0,0.0,-107.0,0.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,1.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1574,29.785,35922.0,35935.0,71.1,0.1,0.0,0.1,0.1,-0.63,0.08,-0.0,-0.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.67,-6.3,-6.6,255.8,100.0,0.0,6.0,0.0,0.0,6472.0,0.0,0.0,24.53,20.63,37.55,34.08,420.99,417.31,504.55,502.6,26.63,26.61,26.72,26.73,82.82,82.63,95.26,94.19,71.18,71.03,71.93,72.31,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.0,0.0,-253.0,-35.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1575,29.8,35923.0,35936.0,71.1,0.1,0.0,0.1,0.1,-0.66,0.08,-0.0,-0.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.67,-6.3,-6.0,255.8,100.0,0.0,6.0,0.0,0.0,6486.0,0.0,0.0,25.48,20.71,39.76,35.73,420.99,417.31,504.55,502.6,26.63,26.61,26.72,26.73,82.82,82.63,95.26,94.19,71.18,70.95,71.86,72.17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-74.0,0.0,-577.0,-101.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1576,29.815,35924.0,35937.0,71.1,0.0,0.0,0.1,0.1,-0.67,0.09,-0.0,-0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.67,-6.3,-5.24,255.9,100.0,0.0,6.0,0.0,0.0,6482.0,0.0,0.0,26.34,21.28,41.55,37.71,420.99,417.31,504.55,502.6,26.63,26.61,26.72,26.73,82.82,82.63,95.26,94.19,71.17,70.94,71.87,72.27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.0,-2.0,-859.0,-271.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1577,29.825,35925.0,35938.0,71.1,0.0,0.0,0.1,0.1,-0.65,0.09,-0.0,-0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.67,-6.3,-4.4,255.9,100.0,0.0,6.0,0.0,0.0,6479.0,0.0,0.0,26.75,21.67,42.3,38.08,420.99,417.31,504.55,502.6,26.63,26.61,26.72,26.73,82.82,82.63,95.26,94.19,71.19,70.94,71.88,72.18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-144.0,-3.0,-977.0,-318.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1578,29.84,35926.0,35939.0,71.1,0.0,0.0,0.0,0.1,-0.62,0.1,-0.0,-0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.58,-5.04,-3.68,256.0,100.0,0.0,6.0,0.0,0.0,6484.0,0.0,0.0,27.09,22.4,42.98,39.18,420.4,416.73,503.99,502.05,26.63,26.61,26.72,26.73,82.82,82.62,95.25,94.19,71.21,70.97,71.86,72.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-168.0,-7.0,-1084.0,-486.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1579,29.855,35927.0,35940.0,71.1,-0.0,0.0,0.0,0.0,-0.59,0.1,-0.01,-0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.58,-5.04,-3.2,256.0,100.0,0.0,6.0,0.0,0.0,6484.0,0.0,0.0,26.98,23.06,43.46,40.02,420.4,416.73,503.99,502.05,26.63,26.61,26.72,26.73,82.82,82.62,95.25,94.19,71.17,70.99,71.9,72.11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-160.0,-14.0,-1160.0,-618.0,4.0,10.0,2.0,1.0,4.0,1186.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1580,29.87,35928.0,35941.0,71.1,-0.0,-0.0,-0.0,-0.0,-0.56,0.1,-0.01,-0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.58,-5.04,-3.0,256.1,100.0,0.0,6.0,0.0,0.0,6479.0,0.0,0.0,26.69,23.58,43.64,40.32,420.4,416.73,503.99,502.05,26.63,26.61,26.72,26.73,82.82,82.62,95.25,94.19,71.14,71.02,71.96,72.22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-139.0,0.0,-1188.0,-664.0,4.0,10.0,2.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1581,29.885,35929.0,35942.0,71.1,-0.0,-0.1,-0.0,-0.0,-0.54,0.09,-0.01,-0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49,-3.21,-3.0,256.1,100.0,0.0,6.0,0.0,0.0,6479.0,0.0,0.0,26.34,23.07,43.33,39.9,419.82,416.15,503.43,501.49,26.63,26.61,26.72,26.73,82.82,82.61,95.25,94.18,71.14,71.02,72.06,72.34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-117.0,0.0,-1139.0,-600.0,4.0,10.0,2.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1582,29.895,35930.0,35943.0,71.2,-0.0,-0.1,-0.1,-0.1,-0.52,0.09,-0.01,-0.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49,-3.21,-3.32,256.1,100.0,0.0,6.0,0.0,0.0,6478.0,0.0,0.0,26.03,22.42,43.0,39.6,419.82,416.15,503.43,501.49,26.63,26.61,26.72,26.73,82.82,82.61,95.25,94.18,71.14,71.02,72.14,72.37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-1087.0,-552.0,4.0,10.0,2.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1583,29.91,35931.0,35944.0,71.2,-0.1,-0.1,-0.1,-0.1,-0.49,0.08,-0.01,-0.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49,-3.21,-4.2,256.2,100.0,0.0,6.0,0.0,0.0,6478.0,0.0,0.0,25.44,19.1,41.94,38.82,419.82,416.15,503.43,501.49,26.63,26.61,26.72,26.73,82.82,82.61,95.25,94.18,71.14,70.92,72.27,72.66,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-921.0,-429.0,4.0,10.0,2.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1584,29.925,35932.0,35945.0,71.2,-0.1,-0.1,-0.1,-0.1,-0.51,0.08,-0.01,-0.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49,-3.21,-5.44,256.2,100.0,0.0,6.0,0.0,0.0,6495.0,0.0,0.0,24.24,18.25,40.07,36.23,419.82,416.15,503.43,501.49,26.63,26.61,26.72,26.73,82.82,82.61,95.25,94.18,71.09,70.88,72.48,72.62,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.0,0.0,4.0,10.0,2.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1585,29.94,35933.0,35946.0,71.2,-0.1,-0.0,-0.1,-0.1,-0.53,0.08,-0.01,-0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.56,-5.56,-6.68,256.3,100.0,0.0,6.0,0.0,0.0,6493.0,0.0,0.0,23.2,18.22,37.92,34.65,419.23,415.57,502.87,500.94,26.63,26.61,26.72,26.72,82.81,82.61,95.25,94.18,71.13,71.0,72.55,72.67,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.0,0.0,4.0,10.0,2.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1586,29.955,35934.0,35947.0,71.2,-0.0,-0.0,-0.1,-0.0,-0.56,0.08,-0.01,-0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.56,-5.56,-7.68,256.3,100.0,0.0,6.0,0.0,0.0,6489.0,0.0,0.0,22.39,18.23,36.57,34.05,419.23,415.57,502.87,500.94,26.63,26.61,26.72,26.72,82.81,82.61,95.25,94.18,71.14,71.02,72.59,72.62,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.0,0.0,4.0,10.0,3.0,1.0,4.0,1187.0,1.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1587,29.965,35935.0,35948.0,71.2,-0.0,-0.0,-0.0,-0.0,-0.58,0.08,-0.01,-0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.56,-5.56,-7.68,256.3,100.0,0.0,6.0,0.0,0.0,6489.0,0.0,0.0,22.32,18.17,36.19,33.92,419.23,415.57,502.87,500.94,26.63,26.61,26.72,26.72,82.81,82.61,95.25,94.18,71.17,71.05,72.5,72.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,-130.0,-31.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1588,29.98,35936.0,35949.0,71.2,0.0,-0.0,0.0,-0.0,-0.63,0.08,-0.01,-0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.56,-5.56,-8.36,256.4,100.0,0.0,6.0,0.0,0.0,6491.0,0.0,0.0,22.49,17.85,35.88,33.69,419.23,415.57,502.87,500.94,26.63,26.61,26.72,26.72,82.81,82.61,95.25,94.18,71.24,71.03,72.43,72.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-8.0,0.0,-110.0,-26.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,4.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1589,29.995,35937.0,35950.0,71.2,0.0,0.0,0.0,0.0,-0.68,0.08,-0.01,-0.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.73,-7.56,-8.48,256.4,100.0,0.0,6.0,0.0,0.0,6491.0,0.0,0.0,23.13,17.84,36.14,33.58,418.65,415.0,502.32,500.39,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.33,71.06,72.28,72.51,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,-127.0,-24.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1590,30.01,35938.0,35951.0,71.2,0.0,0.0,0.1,0.0,-0.73,0.09,-0.01,-0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.73,-7.56,-8.24,256.4,100.0,0.0,6.0,0.0,0.0,6492.0,0.0,0.0,23.76,18.01,37.17,33.92,418.65,415.0,502.32,500.39,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.32,71.06,72.19,72.53,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-24.0,0.0,-212.0,-31.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1591,30.025,35939.0,35952.0,71.2,0.1,0.1,0.1,0.0,-0.76,0.09,-0.01,-0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.73,-7.56,-7.56,256.5,100.0,0.0,6.0,0.0,0.0,6495.0,0.0,0.0,24.52,18.73,38.43,34.4,418.65,415.0,502.32,500.39,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.33,70.99,72.13,72.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-41.0,0.0,-368.0,-44.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1592,30.035,35940.0,35953.0,71.2,0.1,0.1,0.1,0.0,-0.78,0.09,-0.01,-0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.73,-7.56,-6.36,256.5,100.0,0.0,6.0,0.0,0.0,6494.0,0.0,0.0,25.16,19.64,39.15,34.78,418.65,415.0,502.32,500.39,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.36,71.1,72.18,72.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.0,0.0,-481.0,-57.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1593,30.05,35941.0,35954.0,71.3,0.1,0.1,0.1,0.1,-0.81,0.09,-0.01,-0.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.83,-8.65,-6.36,256.5,100.0,0.0,6.0,0.0,0.0,6494.0,0.0,0.0,26.32,21.08,40.08,35.55,418.07,414.42,501.76,499.84,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.44,71.12,72.13,72.42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-116.0,-1.0,-627.0,-91.0,4.0,10.0,3.0,1.0,4.0,1187.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1594,30.065,35942.0,35955.0,71.3,0.0,0.1,0.1,0.1,-0.82,0.09,-0.01,-0.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.83,-8.65,-5.16,256.5,100.0,0.0,6.0,0.0,0.0,6499.0,0.0,0.0,26.78,22.44,41.38,36.86,418.07,414.42,501.76,499.84,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.4,71.18,72.07,72.29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-146.0,-8.0,-833.0,-183.0,4.0,10.0,3.0,1.0,4.0,1188.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1595,30.08,35943.0,35956.0,71.3,0.0,0.0,0.1,0.1,-0.78,0.09,-0.0,-0.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.83,-8.65,-3.92,256.6,100.0,0.0,6.0,0.0,0.0,6505.0,0.0,0.0,27.28,22.8,42.75,38.03,418.07,414.42,501.76,499.84,26.63,26.61,26.72,26.72,82.81,82.6,95.25,94.17,71.39,71.09,72.01,72.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-184.0,-11.0,-1048.0,-311.0,4.0,11.0,3.0,1.0,4.0,1188.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1596,30.095,35944.0,35957.0,71.3,0.0,-0.0,0.0,0.0,-0.74,0.09,-0.0,-0.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7,-5.38,-3.0,256.6,100.0,0.0,6.0,0.0,0.0,6501.0,0.0,0.0,27.81,22.7,43.59,38.91,417.49,413.85,501.21,499.28,26.63,26.61,26.72,26.72,82.81,82.59,95.25,94.16,71.37,71.11,72.07,72.34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-231.0,0.0,-1180.0,-443.0,4.0,11.0,3.0,1.0,4.0,1188.0,0.0,0.0,3.0,37.0,1,"La Source and Eau-Rouge, Raidillon to Kemmel-straight",0,1800,"[1001, 1002]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
